label	text_a
1	Therefore, 111 should be discontinued at least two weeks prior to the cautious initiation of therapy with 222 .
3	Cimetidine : 111 has been reported to produce clinically significant fluctuations in steady-state serum concentrations of various 222 .
2	Serious anticholinergic symptoms (i,e,, severe dry mouth, urinary retention and blurred vision) have been associated with elevations in the serum levels of 111 when 222 therapy is initiated.
3	Additionally, higher than expected 111 levels have been observed when they are begun in patients already taking 222 .
0	In patients who have been reported to be well controlled on 111 receiving concurrent 222 therapy, discontinuation of cimetidine has been reported to decrease established steady-state serum tricyclic_antidepressant levels and compromise their therapeutic effects.
0	In patients who have been reported to be well controlled on 111 receiving concurrent cimetidine therapy, discontinuation of 222 has been reported to decrease established steady-state serum tricyclic_antidepressant levels and compromise their therapeutic effects.
0	In patients who have been reported to be well controlled on tricyclic_antidepressants receiving concurrent 111 therapy, discontinuation of cimetidine has been reported to decrease established steady-state serum 222 levels and compromise their therapeutic effects.
3	In patients who have been reported to be well controlled on tricyclic_antidepressants receiving concurrent cimetidine therapy, discontinuation of 111 has been reported to decrease established steady-state serum 222 levels and compromise their therapeutic effects.
3	Alcohol : It should be borne in mind that 111 ingestion may increase the danger inherent in any intentional or unintentional 222 overdosage.
2	Tolazamide : A case of severe hypoglycemia has been reported in a type II diabetic patient maintained on 111 (1 gm/day) # days after the addition of 222 (75 mg/day).
0	111 may interact with drugs known to interact with the conventional formulation of 222 .
1	Because 111 have been shown to depress plasma prothrombin activity, patients who are on 222 therapy may require downward adjustment of their anticoagulant dosage.
0	Because 111 have been shown to depress plasma prothrombin activity, patients who are on anticoagulant therapy may require downward adjustment of their 222 dosage.
0	Since bacteriostatic drugs may interfere with the bactericidal action of 111 , it is advisable to avoid giving 222 in conjunction with penicillin .
1	Since bacteriostatic drugs may interfere with the bactericidal action of penicillin , it is advisable to avoid giving 111 in conjunction with 222 .
0	Absorption of 111 is impaired by 222 containing aluminum , calcium , or magnesium , and iron -containing preparations.
3	Absorption of 111 is impaired by antacids containing 222 , calcium , or magnesium , and iron -containing preparations.
3	Absorption of 111 is impaired by antacids containing aluminum , 222 , or magnesium , and iron -containing preparations.
3	Absorption of 111 is impaired by antacids containing aluminum , calcium , or 222 , and iron -containing preparations.
3	Absorption of 111 is impaired by antacids containing aluminum , calcium , or magnesium , and 222 -containing preparations.
0	Absorption of tetracyclines is impaired by 111 containing 222 , calcium , or magnesium , and iron -containing preparations.
0	Absorption of tetracyclines is impaired by 111 containing aluminum , 222 , or magnesium , and iron -containing preparations.
0	Absorption of tetracyclines is impaired by 111 containing aluminum , calcium , or 222 , and iron -containing preparations.
0	Absorption of tetracyclines is impaired by 111 containing aluminum , calcium , or magnesium , and 222 -containing preparations.
0	Absorption of tetracyclines is impaired by antacids containing 111 , calcium , or magnesium , and 222 -containing preparations.
0	Absorption of tetracyclines is impaired by antacids containing aluminum , 111 , or magnesium , and 222 -containing preparations.
0	Absorption of tetracyclines is impaired by antacids containing aluminum , calcium , or 111 , and 222 -containing preparations.
3	Absorption of 111 is impaired by 222 .
3	111 , carbamazepine , and phenytoin decrease the half-life of 222 .
3	Barbiturates , 111 , and phenytoin decrease the half-life of 222 .
3	Barbiturates , carbamazepine , and 111 decrease the half-life of 222 .
2	The concurrent use of 111 and 222 ( methoxyflurane ) has been reported to result in fatal renal toxicity.
2	The concurrent use of 111 and Penthrane ( 222 ) has been reported to result in fatal renal toxicity.
2	Concurrent use of 111 may render oral 222 less effective.
0	Potential drug interactions for 111 include, increased sedation if doxylamine is combined with other 222 .
2	Potential drug interactions for doxylamine include, increased sedation if 111 is combined with other 222 .
2	111 may partially counteract the anticoagulation effects of 222 or warfarin .
2	111 may partially counteract the anticoagulation effects of heparin or 222 .
0	Antihistamines may partially counteract the anticoagulation effects of 111 or 222 .
2	111 may enhance the effects of 222 .
3	Concurrent administration of 111 and 222 may result in elevated serum levels of oxyphenbutazone .
0	Concurrent administration of oxyphenbutazone and 111 may result in elevated serum levels of 222 .
2	In diabetic patients, the metabolic effects of 111 may decrease blood glucose and therefore, 222 requirements.
2	Other 111 (e,g, barbiturates , tranquilizers , opioids and general anesthetics ) have additive or potentiating effects with 222 .
2	Other CNS_depressant_drugs (e,g, 111 , tranquilizers , opioids and general anesthetics ) have additive or potentiating effects with 222 .
2	Other CNS_depressant_drugs (e,g, barbiturates , 111 , opioids and general anesthetics ) have additive or potentiating effects with 222 .
2	Other CNS_depressant_drugs (e,g, barbiturates , tranquilizers , 111 and general anesthetics ) have additive or potentiating effects with 222 .
2	Other CNS_depressant_drugs (e,g, barbiturates , tranquilizers , opioids and general 111 ) have additive or potentiating effects with 222 .
1	Following the administration of 111 , the dose of other 222 should be reduced.
0	Approximately 2/3 of the patients in the Phase # study received either prophylactic low dose heparin ( 111 up to 15,000 units/day) or prophylactic doses of 222 as indicated in the prescribing information for the specific products.
0	Concomitant use of prophylactic low dose 111 did not appear to affect safety, however, its effects on the efficacy of 222 have not been evaluated in an adequate and well-controlled clinical trial.
3	Inhibitors of CYP1A2: Concomitant use of 111 with 222 , an inhibitor of CYP1A2, results in approximately a 6-fold increase in AUC and about a #-fold increase in Cmax of duloxetine .
0	Inhibitors of CYP1A2: Concomitant use of duloxetine with 111 , an inhibitor of CYP1A2, results in approximately a 6-fold increase in AUC and about a #-fold increase in Cmax of 222 .
3	111 (20 mg QD) increased the concentration of 222 (40 mg QD) by about 60%, and greater degrees of inhibition are expected with higher doses of paroxetine .
0	Paroxetine (20 mg QD) increased the concentration of 111 (40 mg QD) by about 60%, and greater degrees of inhibition are expected with higher doses of 222 .
3	When 111 was administered (at a dose of # mg BID) in conjunction with a single 50-mg dose of 222 , a CYP2D6 substrate, the AUC of desipramine increased 3-fold.
0	When 111 was administered (at a dose of # mg BID) in conjunction with a single 50-mg dose of desipramine , a CYP2D6 substrate, the AUC of 222 increased 3-fold.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain 222 ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( 222 [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ 222 ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as 222 , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , 222 , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and 222 ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), 222 and Type_1C_antiarrhythmics (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and 222 (e,g,, propafenone , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, 222 , flecainide ), should be approached with caution.
1	Therefore, co-administration of 111 with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), phenothiazines and Type_1C_antiarrhythmics (e,g,, propafenone , 222 ), should be approached with caution.
0	Therefore, co-administration of Duloxetine with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), 111 and 222 (e,g,, propafenone , flecainide ), should be approached with caution.
0	Therefore, co-administration of Duloxetine with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), 111 and Type_1C_antiarrhythmics (e,g,, 222 , flecainide ), should be approached with caution.
0	Therefore, co-administration of Duloxetine with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index, including certain antidepressants ( tricyclic_antidepressants [ TCAs ], such as nortriptyline , amitriptyline , and imipramine ), 111 and Type_1C_antiarrhythmics (e,g,, propafenone , 222 ), should be approached with caution.
0	Plasma 111 concentrations may need to be monitored and the dose of the TCA may need to be reduced if a TCA is co-administered with 222 .
0	Plasma TCA concentrations may need to be monitored and the dose of the 111 may need to be reduced if a TCA is co-administered with 222 .
1	Plasma TCA concentrations may need to be monitored and the dose of the TCA may need to be reduced if a 111 is co-administered with 222 .
0	Because of the risk of serious ventricular arrhythmias and sudden death potentially associated with elevated plasma levels of 111 , 222 and thioridazine should not be co-administered.
1	Because of the risk of serious ventricular arrhythmias and sudden death potentially associated with elevated plasma levels of thioridazine , 111 and 222 should not be co-administered.
0	111 May Have a Clinically Important Interaction with the Following Other Drugs: 222 : When Duloxetine and ethanol were administered several hours apart so that peak concentrations of each would coincide, Duloxetine did not increase the impairment of mental and motor skills caused by alcohol .
0	Duloxetine May Have a Clinically Important Interaction with the Following Other Drugs: Alcohol : When 111 and 222 were administered several hours apart so that peak concentrations of each would coincide, Duloxetine did not increase the impairment of mental and motor skills caused by alcohol .
0	Duloxetine May Have a Clinically Important Interaction with the Following Other Drugs: Alcohol : When 111 and ethanol were administered several hours apart so that peak concentrations of each would coincide, Duloxetine did not increase the impairment of mental and motor skills caused by 222 .
0	Duloxetine May Have a Clinically Important Interaction with the Following Other Drugs: Alcohol : When Duloxetine and 111 were administered several hours apart so that peak concentrations of each would coincide, 222 did not increase the impairment of mental and motor skills caused by alcohol .
0	Duloxetine May Have a Clinically Important Interaction with the Following Other Drugs: Alcohol : When Duloxetine and 111 were administered several hours apart so that peak concentrations of each would coincide, Duloxetine did not increase the impairment of mental and motor skills caused by 222 .
0	Duloxetine May Have a Clinically Important Interaction with the Following Other Drugs: Alcohol : When Duloxetine and ethanol were administered several hours apart so that peak concentrations of each would coincide, 111 did not increase the impairment of mental and motor skills caused by 222 .
0	However, co-administration of 111 with 222 - and magnesium -containing antacids (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of 111 with aluminum - and 222 -containing antacids (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of 111 with aluminum - and magnesium -containing 222 (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of 111 with aluminum - and magnesium -containing antacids (51 mEq) or Duloxetine with 222 , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with 111 - and 222 -containing antacids (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with 111 - and magnesium -containing 222 (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with 111 - and magnesium -containing antacids (51 mEq) or 222 with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with 111 - and magnesium -containing antacids (51 mEq) or Duloxetine with 222 , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with 111 - and magnesium -containing antacids (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of 222 absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and 111 -containing 222 (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and 111 -containing antacids (51 mEq) or 222 with famotidine , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and 111 -containing antacids (51 mEq) or Duloxetine with 222 , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and 111 -containing antacids (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of 222 absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and magnesium -containing 111 (51 mEq) or Duloxetine with 222 , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and magnesium -containing 111 (51 mEq) or Duloxetine with famotidine , had no significant effect on the rate or extent of 222 absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and magnesium -containing antacids (51 mEq) or 111 with 222 , had no significant effect on the rate or extent of duloxetine absorption after administration of a 40-mg oral dose.
0	However, co-administration of Duloxetine with aluminum - and magnesium -containing antacids (51 mEq) or Duloxetine with 111 , had no significant effect on the rate or extent of 222 absorption after administration of a 40-mg oral dose.
0	It is unknown whether the concomitant administration of 111 affects 222 absorption.
0	Synergism between 111 (e,g,, theophylline ), 222 , and other sympathomimetic_bronchodilators has been reported.
2	Synergism between 111 (e,g,, theophylline ), ephedrine , and other 222 has been reported.
0	Synergism between xanthine_bronchodilators (e,g,, 111 ), 222 , and other sympathomimetic_bronchodilators has been reported.
2	Synergism between xanthine_bronchodilators (e,g,, 111 ), ephedrine , and other 222 has been reported.
2	Synergism between xanthine_bronchodilators (e,g,, theophylline ), 111 , and other 222 has been reported.
3	Concurrent administration of 111 and 222 , which competes for tubular secretion, has been shown to increase the plasma half-life of dyphylline .
0	Concurrent administration of dyphylline and 111 , which competes for tubular secretion, has been shown to increase the plasma half-life of 222 .
2	111 potentiates other 222 such as succinylcholine or organophosphate_insecticide and carbamate_insecticide .
2	111 potentiates other cholinesterase_inhibitors such as 222 or organophosphate_insecticide and carbamate_insecticide .
2	111 potentiates other cholinesterase_inhibitors such as succinylcholine or 222 and carbamate_insecticide .
2	111 potentiates other cholinesterase_inhibitors such as succinylcholine or organophosphate_insecticide and 222 .
0	Phospholine_Iodide potentiates other 111 such as 222 or organophosphate_insecticide and carbamate_insecticide .
0	Phospholine_Iodide potentiates other 111 such as succinylcholine or 222 and carbamate_insecticide .
0	Phospholine_Iodide potentiates other 111 such as succinylcholine or organophosphate_insecticide and 222 .
0	Phospholine_Iodide potentiates other cholinesterase_inhibitors such as 111 or 222 and carbamate_insecticide .
0	Phospholine_Iodide potentiates other cholinesterase_inhibitors such as succinylcholine or 111 and 222 .
2	111 enhance the renal toxicity of 222 in animals, # Edetate_calcium_disodium interferes with the action of zinc_insulin preparations by chelating the zinc , 7
0	111 enhance the renal toxicity of edetate_calcium_disodium in animals, # 222 interferes with the action of zinc_insulin preparations by chelating the zinc , 7
0	111 enhance the renal toxicity of edetate_calcium_disodium in animals, # Edetate_calcium_disodium interferes with the action of 222 preparations by chelating the zinc , 7
0	111 enhance the renal toxicity of edetate_calcium_disodium in animals, # Edetate_calcium_disodium interferes with the action of zinc_insulin preparations by chelating the 222 , 7
0	Steroids enhance the renal toxicity of 111 in animals, # Edetate_calcium_disodium interferes with the action of 222 preparations by chelating the zinc , 7
0	Steroids enhance the renal toxicity of 111 in animals, # Edetate_calcium_disodium interferes with the action of zinc_insulin preparations by chelating the 222 , 7
3	Steroids enhance the renal toxicity of edetate_calcium_disodium in animals, # 111 interferes with the action of 222 preparations by chelating the zinc , 7
0	Steroids enhance the renal toxicity of edetate_calcium_disodium in animals, # 111 interferes with the action of zinc_insulin preparations by chelating the 222 , 7
1	111 should not be used with other 222 .
0	111 , live_vaccines and 222 should not be administered during RAPTIVA treatment.
1	111 , live_vaccines and live-attenuated_vaccines should not be administered during 222 treatment.
1	Acellular_vaccines , 111 and live-attenuated_vaccines should not be administered during 222 treatment.
1	Acellular_vaccines , live_vaccines and 111 should not be administered during 222 treatment.
3	Drugs which induce CYP3A4 activity (eg, 111 , rifampin , rifabutin ) would be expected to increase the clearance of 222 resulting in lowered plasma concentrations.
3	Drugs which induce CYP3A4 activity (eg, phenobarbital , 111 , rifabutin ) would be expected to increase the clearance of 222 resulting in lowered plasma concentrations.
3	Drugs which induce CYP3A4 activity (eg, phenobarbital , rifampin , 111 ) would be expected to increase the clearance of 222 resulting in lowered plasma concentrations.
0	Antihistamines : 111 GI Motility Agents 222 Antifungal
0	Antihistamines : 111 GI Motility Agents Anti-Migraine 222 .
0	Antihistamines : Benzodiazepines GI Motility Agents 111 222 .
0	111 222 , triazolam cisapride ergot derivatives voriconazole
0	111 midazolam , 222 cisapride ergot derivatives voriconazole
0	111 midazolam , triazolam 222 ergot derivatives voriconazole
0	111 midazolam , triazolam cisapride ergot derivatives 222 .
0	astemizole 111 , 222 cisapride ergot derivatives voriconazole
0	astemizole 111 , triazolam 222 ergot derivatives voriconazole
0	astemizole 111 , triazolam cisapride ergot derivatives 222 .
0	astemizole midazolam , 111 222 ergot derivatives voriconazole
0	astemizole midazolam , 111 cisapride ergot derivatives 222 .
0	astemizole midazolam , triazolam 111 ergot derivatives 222 .
0	When coadministered with 111 in treatment-naive patients, the recommended dose of 222 is # mg with ritonavir # mg and SUSTIVA # mg (all once daily).
0	When coadministered with 111 in treatment-naive patients, the recommended dose of atazanavir is # mg with 222 # mg and SUSTIVA # mg (all once daily).
0	When coadministered with SUSTIVA in treatment-naive patients, the recommended dose of 111 is # mg with 222 # mg and SUSTIVA # mg (all once daily).
0	When coadministered with SUSTIVA in treatment-naive patients, the recommended dose of 111 is # mg with ritonavir # mg and 222 # mg (all once daily).
0	When coadministered with SUSTIVA in treatment-naive patients, the recommended dose of atazanavir is # mg with 111 # mg and 222 # mg (all once daily).
0	Dosing recommendations for 111 and 222 in treatment-experienced patients have not been established.
2	In uninfected volunteers, 46% developed rash while receiving 111 and 222 .
0	No dose adjustment of 111 is recommended when given with 222 .
0	Alternatives to 111 , such as 222 , should be considered.
0	Other 111 , such as 222 , have not been studied in combination with SUSTIVA .
0	Other 111 , such as erythromycin , have not been studied in combination with 222 .
0	Other macrolide_antibiotics , such as 111 , have not been studied in combination with 222 .
0	The optimal dose of 111 , when given in combination with 222 , is not known.
0	Increasing the 111 dose to # mg every # hours does not compensate for the increased indinavir metabolism due to 222 .
3	Increasing the indinavir dose to # mg every # hours does not compensate for the increased 111 metabolism due to 222 .
3	When 111 at an increased dose (1000 mg every # hours) was given with 222 (600 mg once daily), the indinavir AUC and Cmin were decreased on average by 33-46% and 39-57%, respectively, compared to when indinavir (800 mg every # hours) was given alone.
0	When indinavir at an increased dose (1000 mg every # hours) was given with 111 (600 mg once daily), the 222 AUC and Cmin were decreased on average by 33-46% and 39-57%, respectively, compared to when indinavir (800 mg every # hours) was given alone.
0	When indinavir at an increased dose (1000 mg every # hours) was given with 111 (600 mg once daily), the indinavir AUC and Cmin were decreased on average by 33-46% and 39-57%, respectively, compared to when 222 (800 mg every # hours) was given alone.
0	111 / 222 .
1	A dose increase of 111 / ritonavir to 533/133 mg (4 capsules or # mL) twice daily taken with food is recommended when used in combination with 222 .
1	A dose increase of lopinavir / 111 to 533/133 mg (4 capsules or # mL) twice daily taken with food is recommended when used in combination with 222 .
0	Coadministration in HIV-infected individuals with a history of injection drug use resulted in decreased plasma levels of 111 and signs of 222 withdrawal.
1	Because the potential interaction of 111 with oral 222 has not been fully characterized, a reliable method of barrier contraception should be used in addition to oral contraceptives .
0	Because the potential interaction of 111 with oral contraceptives has not been fully characterized, a reliable method of barrier contraception should be used in addition to oral 222 .
1	Monitoring of liver enzymes is recommended when 111 is used in combination with 222 .
0	Should not be used as sole 111 in combination with 222 .
0	111 :  222 .
0	111 :  222 Phenobarbital Carbamazepine
0	111 : Phenytoin 222 Carbamazepine
0	111 : Phenytoin Phenobarbital 222 .
0	Anticonvulsants : 111 222 Carbamazepine
0	Anticonvulsants : 111 Phenobarbital 222 .
0	Anticonvulsants : Phenytoin 111 222 .
3	Potential for reduction in 111 and/or 222 plasma levels;
0	111 :  222 Ketoconazole
0	111 : Itraconazole 222 .
0	Antifungals : 111 222 .
0	Drug interaction studies with 111 and these 222 and triazole_antifungals have not been conducted.
3	111 has the potential to decrease plasma concentrations of 222 and ketoconazole .
3	111 has the potential to decrease plasma concentrations of itraconazole and 222 .
0	SUSTIVA has the potential to decrease plasma concentrations of 111 and 222 .
0	111 :  222 / ritonavir combination
0	111 : Saquinavir / 222 combination
0	Expected to substantially decrease plasma levels of 111 ;has not been studied in combination with 222 .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: 222 , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , 222 , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , 222 , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , 222 , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , 222 , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , 222 , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , 222 , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , 222 , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , 222 , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when 111 ( efavirenz ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and 222 .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: 222 , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , 222 , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , 222 , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , 222 , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , 222 , lamivudine , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , 222 , lorazepam , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , 222 , nelfinavir , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , 222 , paroxetine , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , 222 , and zidovudine .
0	Other Drugs: Based on the results of drug interaction studies, no dosage adjustment is recommended when SUSTIVA ( 111 ) is given with the following: aluminum/magnesium_hydroxide_antacids , azithromycin , cetirizine , famotidine , fluconazole , lamivudine , lorazepam , nelfinavir , paroxetine , and 222 .
0	Specific drug interaction studies have not been performed with 111 and 222 other than lamivudine and zidovudine .
0	Specific drug interaction studies have not been performed with 111 and NRTIs other than 222 and zidovudine .
0	Specific drug interaction studies have not been performed with 111 and NRTIs other than lamivudine and 222 .
0	Specific drug interaction studies have not been performed with SUSTIVA and 111 other than 222 and zidovudine .
0	Specific drug interaction studies have not been performed with SUSTIVA and 111 other than lamivudine and 222 .
0	Specific drug interaction studies have not been performed with SUSTIVA and NRTIs other than 111 and 222 .
0	Clinically significant interactions would not be expected since the 111 are metabolized via a different route than 222 and would be unlikely to compete for the same metabolic enzymes and elimination pathways.
0	The potential for drug interactions with 111 has been studied in combination with 222 , stavudine , famciclovir , and tenofovir_disoproxil_fumarate .
0	The potential for drug interactions with 111 has been studied in combination with indinavir , 222 , famciclovir , and tenofovir_disoproxil_fumarate .
0	The potential for drug interactions with 111 has been studied in combination with indinavir , stavudine , 222 , and tenofovir_disoproxil_fumarate .
